Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR3117474,2016-01-27 11:11:24,2016-01-26 15:30:37,29278,7348778,0,251,3,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3117474/SRR3117474.1,SRX1544265,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1261698,SAMN04212053,simple,496922,coral metagenome,212_MR17H2O,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,26C662E7049068523574A2EE6ABDA53C,B9793FF6652DD0EF91C88CA9740E8FEE
SRR3119603,2016-01-27 11:11:24,2016-01-26 15:30:37,82559,20722309,0,251,10,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3119603/SRR3119603.1,SRX1544868,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262039,SAMN04212061,simple,496922,coral metagenome,611_MR01,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,F56812EC88FB5EF510046C741B49C0F0,D17BD0CAA336E03750A930C673F505BD
SRR3119669,2016-01-27 11:11:24,2016-01-26 15:30:05,189634,47598134,0,251,23,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3119669/SRR3119669.1,SRX1544886,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262042,SAMN04212062,simple,496922,coral metagenome,611_MR01H2O,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,B753E32472DB6DB9BA057380A95825DF,36AAC7F715ACA1784422AAE8C37E96EE
SRR3119697,2016-01-27 11:11:24,2016-01-26 15:30:39,82559,20722309,0,251,10,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3119697/SRR3119697.1,SRX1544887,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262044,SAMN04212063,simple,496922,coral metagenome,611_MR01pox,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,F56812EC88FB5EF510046C741B49C0F0,D17BD0CAA336E03750A930C673F505BD
SRR3119698,2016-01-27 11:11:24,2016-01-26 15:28:38,92672,23260672,0,251,11,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3119698/SRR3119698.1,SRX1544888,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262047,SAMN04212064,simple,496922,coral metagenome,611_MR07,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,12F7B01D515DA630D95887500E2CF757,87FD9CFD38B178C443670C9688BE49B7
SRR3119699,2016-01-27 11:11:24,2016-01-26 15:28:37,84535,21218285,0,251,10,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3119699/SRR3119699.1,SRX1544889,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262048,SAMN04212065,simple,496922,coral metagenome,611_MR07pox,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,89BCC70A726D15124C90FD8CAC1EE3CF,A7BF4FA5551C608C0CD0D88A317C28AB
SRR3119700,2016-01-27 11:11:24,2016-01-26 15:28:39,49265,12365515,0,251,5,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3119700/SRR3119700.1,SRX1544890,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262049,SAMN04212066,simple,496922,coral metagenome,611_MR09,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,F6AE84E92C35338C20F622D4A0FF00A4,771048BA103981E17EDF9B33591EEA8B
SRR3119701,2016-01-27 11:11:24,2016-01-26 15:28:37,31371,7874121,0,251,3,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3119701/SRR3119701.1,SRX1544891,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262050,SAMN04212067,simple,496922,coral metagenome,611_MR09pox,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,3D4FD297A237DE94E08E347688B3D2EB,9A6AE0CD2936BD24BF503A86459A69C4
SRR3119702,2016-01-27 11:11:24,2016-01-26 15:28:23,28715,7207465,0,251,3,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3119702/SRR3119702.1,SRX1544892,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262051,SAMN04212068,simple,496922,coral metagenome,611_MR17H2O,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,FD99FF39E7A2801067068C5439F91389,9CD3D9B66B06B9E3F64075CDFAE8FF50
SRR3119736,2016-01-27 11:11:24,2016-01-26 15:27:33,47510,11925010,0,251,5,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3119736/SRR3119736.1,SRX1544926,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262052,SAMN04212069,simple,496922,coral metagenome,611_MR17pox,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,614BD794F4F993C8517B4574C16CD595,1BD5EC43FB6C8B0D2FF182DB1CE2F835
SRR3119737,2016-01-27 11:11:24,2016-01-26 15:28:40,112652,28275652,0,251,13,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3119737/SRR3119737.1,SRX1544927,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262086,SAMN04212070,simple,496922,coral metagenome,611_MR22,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,13DE4E1BDD7EE10ECC45F68D8D35467F,4774011867633610A9FCFF2FB84E3487
SRR3119738,2016-01-27 11:11:24,2016-01-26 15:30:04,101784,25547784,0,251,12,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3119738/SRR3119738.1,SRX1544928,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262087,SAMN04212071,simple,496922,coral metagenome,611_MR22H2O,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,72B665071C14C7962CB5EDC870EF0D0E,FF2BD3709A18A0E8AF7B69DA80F7A069
SRR3119739,2016-01-27 11:11:24,2016-01-26 15:25:32,64657,16228907,0,251,7,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3119739/SRR3119739.1,SRX1544929,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262088,SAMN04212072,simple,496922,coral metagenome,911_MR01H2O,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,2F3DF49BEA1F3ECDB3A2941B2769F006,E2CC6A4B8B3388E69323D62771FC81CE
SRR3119802,2016-01-27 11:11:24,2016-01-26 15:27:34,56462,14171962,0,251,6,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3119802/SRR3119802.1,SRX1544930,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262089,SAMN04212073,simple,496922,coral metagenome,911_MR07,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,EFC517D51E3B549CCEDE7297441ADFDB,4B8EE65FE5B4497A4EDACAF776012A4C
SRR3119803,2016-01-27 11:11:24,2016-01-26 15:25:31,59112,14837112,0,251,7,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3119803/SRR3119803.1,SRX1544931,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262091,SAMN04212074,simple,496922,coral metagenome,911_MR07H2O,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,E740D312DEDF1C35A3C238EF722FE697,BC49F068A14F396B4F4D01F67B8602C4
SRR3119837,2016-01-27 11:11:24,2016-01-26 15:27:41,47103,11822853,0,251,5,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3119837/SRR3119837.1,SRX1544943,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262093,SAMN04212075,simple,496922,coral metagenome,911_MR09,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,16434AB9450991E48BFFF4350B3AA012,EE49C29135DC93BA808CB758914FDB9A
SRR3119838,2016-01-27 11:11:24,2016-01-26 15:27:32,52498,13176998,0,251,6,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3119838/SRR3119838.1,SRX1544944,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262096,SAMN04212076,simple,496922,coral metagenome,911_MR09H2O,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,4649C5F7EAD557BFEB97993A638A6AF7,34C019601473E19F4CF28D891B9A7F44
SRR3119841,2016-01-27 11:11:24,2016-01-26 15:27:37,147623,37053373,0,251,18,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3119841/SRR3119841.1,SRX1544945,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262097,SAMN04212077,simple,496922,coral metagenome,911_MR17,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,C61E71B4680D16BE600C77F6D164BFFE,A363C871FAC735EA7F68EE2884C2041F
SRR3119844,2016-01-27 11:11:24,2016-01-26 15:27:33,32844,8243844,0,251,4,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3119844/SRR3119844.1,SRX1544946,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262098,SAMN04212078,simple,496922,coral metagenome,911_MR17H2O,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,11B4CB869BCDEED9E87584DB01F5FD8A,C86F42D0590F575115A9ED8DF168CEF4
